Iteration,Discriminator Loss,Generator Loss
78690,0.335434,0.064072
78700,2.614204,0.206327
78710,0.785246,0.120359
78720,1.366470,0.281712
78730,0.634605,0.117144
78740,0.522040,0.065065
78750,0.810142,0.096787
78760,1.329779,0.559992
78770,1.059326,0.159350
78780,1.361004,0.657523
78790,0.794128,0.132760
78800,0.689534,0.141324
78810,1.225635,0.436771
78820,1.158188,0.163873
78830,0.802631,0.093594
78840,1.335861,0.576625
78850,0.783970,0.085013
78860,0.811044,0.120595
78870,1.004956,0.102395
78880,1.857847,0.610477
78890,0.854350,0.146850
78900,3.177878,0.135871
78910,0.507956,0.152882
78920,1.232184,0.093609
78930,0.841320,0.097387
78940,1.105663,0.207601
78950,1.219831,0.524944
78960,0.787769,0.150693
78970,0.933670,0.112944
78980,0.346487,0.162930
78990,0.962491,0.150113
79000,1.074572,0.127140
79010,0.740793,0.166776
79020,0.369657,0.092858
79030,0.372640,0.069432
79040,0.709606,0.178165
79050,0.304257,0.078400
79060,0.307049,0.069519
79070,0.918835,0.277368
79080,0.664682,0.125262
79090,0.911772,0.158321
79100,0.259035,0.084648
79110,1.325640,0.691314
79120,1.209070,0.351552
79130,0.746719,0.203985
79140,0.604008,0.129490
79150,0.703780,0.136242
79160,0.355658,0.133860
79170,0.981594,0.075578
79180,1.287762,0.321454
79190,0.244627,0.093133
79200,0.810416,0.108881
79210,0.750350,0.104162
79220,1.867653,0.239101
79230,0.674249,0.135992
79240,0.324956,0.070177
79250,0.402027,0.065310
79260,0.314183,0.056766
79270,0.643207,0.152690
79280,0.944501,0.165237
79290,1.290717,0.293521
79300,1.275595,0.262300
79310,0.791784,0.082953
79320,0.657448,0.095533
79330,0.444131,0.105571
79340,1.012513,0.105298
79350,3.144063,0.108428
79360,1.105686,0.195435
79370,1.020828,0.149004
79380,0.338979,0.069049
79390,0.322226,0.064140
79400,0.431107,0.131058
79410,2.347768,0.727808
79420,1.154527,0.185482
79430,0.983762,0.107170
79440,0.982114,0.110138
79450,2.101500,0.411072
79460,0.784723,0.074142
79470,0.852272,0.118449
79480,1.504411,0.637561
79490,0.985983,0.140978
79500,0.309391,0.075707
79510,0.696162,0.107709
79520,0.756189,0.143747
79530,0.654324,0.158704
79540,0.719258,0.112226
79550,0.867863,0.097667
79560,0.972563,0.141085
79570,1.894486,0.174994
79580,1.286002,0.338740
79590,1.338683,0.273721
79600,0.627370,0.072621
79610,1.273592,0.327418
79620,1.289075,0.240629
79630,0.979691,0.064645
79640,1.317698,0.196717
79650,0.886565,0.126929
79660,0.954186,0.118268
79670,1.227907,0.219040
79680,1.353020,0.808313
79690,0.461215,0.120008
79700,0.739750,0.083834
79710,0.527066,0.127372
79720,0.759445,0.197935
79730,0.703894,0.183807
79740,0.314142,0.060140
79750,0.282793,0.073142
79760,0.448090,0.097312
79770,0.320589,0.065317
79780,0.293332,0.065670
79790,0.668648,0.084269
79800,0.653662,0.124306
79810,0.634757,0.130483
79820,0.446267,0.089332
79830,0.420801,0.066551
79840,1.350990,0.604142
79850,2.466808,0.243717
79860,0.289883,0.054068
79870,1.216362,0.300993
79880,0.707127,0.088606
79890,0.873779,0.110049
79900,0.976280,0.177397
79910,0.827038,0.097050
79920,1.107688,0.116211
79930,0.647708,0.079835
79940,1.554683,0.609631
79950,0.387669,0.055338
79960,1.271794,0.119358
79970,1.039417,0.165311
79980,0.865461,0.135659
79990,2.380322,0.287304
80000,0.677587,0.092340
80010,1.173885,0.186633
80020,1.365047,0.182293
80030,3.012834,0.167503
80040,1.379726,0.725344
80050,0.537787,0.113615
80060,1.267381,0.125794
80070,1.412418,0.262436
80080,1.167157,0.168855
80090,0.910186,0.124866
80100,1.360018,0.626677
80110,0.749444,0.071912
80120,1.269663,0.689001
80130,1.005928,0.093729
80140,1.251731,0.384541
80150,0.285455,0.052709
80160,0.610865,0.131998
80170,1.341883,0.410733
80180,1.498453,0.589914
80190,0.992125,0.151678
80200,0.629782,0.074217
80210,2.028454,0.726251
80220,0.613164,0.075615
80230,0.525085,0.085993
80240,1.758925,0.714882
80250,1.361214,0.621872
80260,1.199270,0.174208
80270,0.796716,0.086310
80280,0.705801,0.210923
80290,2.174528,0.637800
80300,1.076006,0.220886
80310,0.830304,0.091480
80320,1.312449,0.602582
80330,1.060948,0.147096
80340,0.825943,0.081338
80350,0.605883,0.086895
80360,0.331335,0.099075
80370,2.301353,0.213520
80380,1.116191,0.182140
80390,1.010936,0.175382
80400,1.201677,0.155335
80410,1.147566,0.173028
80420,0.290061,0.066279
80430,0.228563,0.070206
80440,0.305702,0.068906
80450,0.201490,0.061821
80460,0.303252,0.066496
80470,1.023028,0.143919
80480,1.343442,0.518756
80490,0.734786,0.103488
80500,1.647665,0.739615
80510,0.692333,0.123610
80520,1.183114,0.326646
80530,0.378891,0.036706
80540,0.259999,0.059479
80550,1.173673,0.324823
80560,0.333679,0.059658
80570,0.195445,0.058762
80580,1.538065,0.250790
80590,1.106488,0.113538
80600,2.588614,0.115474
80610,1.301862,0.389062
80620,0.360673,0.205792
80630,0.390550,0.047488
80640,0.883666,0.225895
80650,1.275145,0.459964
80660,2.292311,0.544324
80670,1.011197,0.102149
80680,2.173766,0.122322
80690,0.760878,0.118743
80700,0.555618,0.087614
80710,0.344543,0.059676
80720,0.361097,0.062432
80730,0.697364,0.088381
80740,0.596387,0.101451
80750,1.340213,0.219354
80760,0.926695,0.130756
80770,1.314520,0.275395
80780,1.287135,0.241033
80790,0.443084,0.113248
80800,0.521318,0.137072
80810,1.877780,0.246574
80820,0.547155,0.100722
80830,0.932282,0.214466
80840,0.213909,0.066295
80850,1.449218,0.383781
80860,1.302322,0.179933
80870,1.227865,0.169302
80880,1.376789,0.191225
80890,0.892084,0.079381
80900,1.014878,0.175027
80910,0.802319,0.106379
80920,1.317365,0.152884
80930,1.012430,0.198945
80940,1.191391,0.167820
80950,0.313547,0.108340
80960,1.350412,0.345085
80970,1.250108,0.168185
80980,0.578440,0.078958
80990,1.264887,0.161520
81000,1.334981,0.579221
81010,0.802681,0.088524
81020,0.780714,0.103995
81030,1.087738,0.098224
81040,0.190422,0.044936
81050,1.262989,0.408843
81060,2.090367,0.639456
81070,1.117478,0.153090
81080,1.754931,0.816245
81090,1.346699,0.602633
81100,0.971449,0.145669
81110,1.040847,0.127995
81120,1.249529,0.169538
81130,0.282256,0.056605
81140,0.386466,0.059987
81150,1.676292,0.205393
81160,0.198542,0.125544
81170,0.290714,0.057667
81180,0.998645,0.302324
81190,0.373759,0.082474
81200,0.340618,0.053801
81210,2.357918,0.192171
81220,1.534337,0.230957
81230,0.291939,0.058099
81240,0.337419,0.051841
81250,0.253569,0.056000
81260,0.816510,0.127038
81270,0.340661,0.059858
81280,0.819164,0.055810
81290,1.861739,0.153340
81300,0.299431,0.048799
81310,1.359936,0.266746
81320,0.708492,0.124923
81330,0.250880,0.057567
81340,0.328912,0.076200
81350,1.251491,0.176312
81360,1.372200,0.605947
81370,0.663903,0.074547
81380,1.144639,0.184232
81390,2.977521,0.166774
81400,1.207213,0.244710
81410,1.495647,0.175270
81420,1.296719,0.583766
81430,1.419933,0.169470
81440,0.938755,0.150065
81450,0.652469,0.137823
81460,0.585992,0.209294
81470,0.798906,0.083179
81480,1.260364,0.195146
81490,0.767188,0.228202
81500,0.370126,0.065782
81510,0.760532,0.048295
81520,0.640041,0.084541
81530,1.334845,0.620915
81540,0.697224,0.095632
81550,1.004404,0.085145
81560,1.312097,0.194369
81570,1.142292,0.190885
81580,0.516452,0.111438
81590,0.849349,0.128372
81600,1.311992,0.195197
81610,1.200132,0.102106
81620,0.603083,0.082226
81630,0.672275,0.100562
81640,1.161742,0.185596
81650,2.009523,0.092963
81660,1.004159,0.121114
81670,0.508666,0.100608
81680,1.318342,0.471669
81690,0.320987,0.061204
81700,0.574363,0.114964
81710,1.283291,0.172037
81720,0.802967,0.161876
81730,0.425899,0.117340
81740,0.270660,0.076804
81750,0.553861,0.192938
81760,0.660041,0.119868
81770,0.693532,0.136084
81780,0.899715,0.192355
81790,0.825342,0.146363
81800,1.188143,0.218627
81810,1.979833,0.268107
81820,0.717156,0.062020
81830,1.183190,0.160354
81840,1.027985,0.095604
81850,0.908056,0.155491
81860,2.523865,0.235337
81870,0.942946,0.115432
81880,0.644007,0.086995
81890,0.355635,0.058175
81900,2.664032,0.218426
81910,2.335332,0.265440
81920,0.750455,0.110961
81930,1.414282,0.327407
81940,1.449206,0.246708
81950,1.555426,0.215535
81960,1.346571,0.193045
81970,0.343949,0.034677
81980,1.702319,0.272278
81990,1.323939,0.863245
82000,0.780799,0.113095
82010,1.334946,0.633879
82020,0.730445,0.145806
82030,0.971822,0.194237
82040,0.580539,0.095048
82050,0.394944,0.057914
82060,1.367704,0.283167
82070,0.904217,0.118410
82080,0.783750,0.104230
82090,0.755811,0.166737
82100,1.258443,0.588964
82110,0.591449,0.107701
82120,0.302905,0.054142
82130,0.390656,0.097545
82140,0.862355,0.216388
82150,0.566560,0.100472
82160,1.287531,0.374738
82170,0.342332,0.051989
82180,0.450027,0.101324
82190,0.462094,0.113608
82200,1.325448,0.154533
82210,0.319370,0.052841
82220,0.336799,0.126354
82230,0.404228,0.103640
82240,0.365614,0.059881
82250,0.596973,0.076090
82260,1.004896,0.188756
82270,0.258577,0.059368
82280,0.932115,0.192031
82290,0.464598,0.088474
82300,0.791229,0.174896
82310,0.817743,0.182277
82320,0.493500,0.091892
82330,0.143812,0.087029
82340,0.361322,0.055718
82350,0.434589,0.077417
82360,0.947274,0.044876
82370,0.859338,0.181923
82380,0.266173,0.057497
82390,0.350669,0.066019
82400,0.294723,0.054114
82410,0.865598,0.202320
82420,0.502697,0.105643
82430,0.318784,0.066692
82440,0.474509,0.076108
82450,0.469012,0.140832
82460,1.244599,0.187711
82470,1.078575,0.145390
82480,1.241255,0.185209
82490,1.308355,0.253177
82500,1.378435,0.700294
82510,0.917693,0.081931
82520,1.026430,0.082546
82530,1.458459,0.213456
82540,0.747455,0.153046
82550,0.337096,0.056916
82560,1.103870,0.285692
82570,0.845705,0.159303
82580,0.778717,0.145832
82590,1.104774,0.199672
82600,1.233564,0.510618
82610,1.261073,0.195132
82620,0.558140,0.043765
82630,0.543355,0.101669
82640,0.304669,0.045951
82650,0.739983,0.135233
82660,0.232210,0.059933
82670,1.071409,0.520524
82680,0.616083,0.040455
82690,0.275299,0.058575
82700,0.270456,0.052879
82710,1.177670,0.554937
82720,1.122904,0.150399
82730,0.986084,0.087498
82740,1.375896,0.418285
82750,1.265487,0.446222
82760,0.985683,0.112521
82770,0.806634,0.090895
82780,1.142263,0.145054
82790,0.961489,0.117691
82800,3.705472,0.129772
82810,1.252895,0.207202
82820,0.532727,0.081126
82830,0.636582,0.066286
82840,0.778969,0.048707
82850,0.699003,0.150264
82860,0.543393,0.109941
82870,0.571839,0.128575
82880,0.335002,0.048660
82890,1.172833,0.453777
82900,0.868732,0.122846
82910,0.281940,0.061236
82920,0.425047,0.055856
82930,0.277053,0.046009
82940,0.199590,0.051294
82950,0.315067,0.057604
82960,0.262686,0.050967
82970,0.320471,0.046139
82980,0.841785,0.083901
82990,0.659076,0.075186
83000,1.021997,0.154901
83010,1.414114,0.575675
83020,0.266469,0.050003
83030,1.705460,0.119160
83040,0.462884,0.086301
83050,0.278888,0.071675
83060,0.887013,0.190813
83070,2.627231,0.096002
83080,0.301455,0.049026
83090,0.699928,0.163907
83100,0.439436,0.124321
83110,0.241509,0.043651
83120,0.972612,0.254121
83130,0.282371,0.037391
83140,0.552642,0.110213
83150,0.599160,0.110271
83160,0.285190,0.056566
83170,0.341762,0.038394
83180,1.564661,0.485360
83190,1.097851,0.190859
83200,1.177314,0.115319
83210,0.276023,0.043559
83220,0.248497,0.047648
83230,0.291695,0.048471
83240,0.561409,0.085016
83250,0.219641,0.049766
83260,0.264947,0.038322
83270,1.069396,0.409957
83280,0.309837,0.056686
83290,0.241715,0.059652
83300,0.345704,0.063484
83310,1.084463,0.079841
83320,2.428471,0.061852
83330,1.450355,0.249754
83340,1.596838,0.246010
83350,1.425312,0.312914
83360,0.814637,0.106136
83370,0.706454,0.067755
83380,0.897254,0.038829
83390,0.933612,0.138812
83400,1.349133,0.192034
83410,2.351468,0.295814
83420,1.292855,0.376702
83430,0.939029,0.112036
83440,0.929195,0.129380
83450,2.842188,0.318275
83460,0.809080,0.103529
83470,0.989390,0.122196
83480,1.097531,0.161009
83490,2.446046,0.191643
83500,0.856194,0.097642
83510,1.062157,0.109251
83520,0.877744,0.170561
83530,0.464448,0.062667
83540,1.478236,0.526145
83550,0.492400,0.041283
83560,1.397811,0.215621
83570,0.648167,0.145907
83580,0.842880,0.145205
83590,0.217410,0.056193
83600,0.249497,0.052842
83610,0.255715,0.050030
83620,0.753944,0.320249
83630,0.920107,0.180806
83640,0.531101,0.097392
83650,0.299832,0.049954
83660,1.235013,0.731654
83670,0.283651,0.047323
83680,0.344990,0.060130
83690,0.391964,0.035483
83700,0.396062,0.031821
83710,0.314631,0.050565
83720,0.280906,0.056732
83730,0.992275,0.188704
83740,0.738424,0.160830
83750,0.223547,0.041693
83760,1.132591,0.171511
83770,0.296197,0.057021
83780,1.348115,0.686064
83790,0.308512,0.061886
83800,0.575567,0.119694
83810,0.782225,0.103794
83820,1.707230,0.381465
83830,1.163034,0.139080
83840,0.733918,0.108310
83850,0.929411,0.150001
83860,0.321766,0.060133
83870,0.572521,0.089769
83880,1.368732,0.566329
83890,0.304623,0.043628
83900,0.316285,0.061321
83910,0.336431,0.050627
83920,1.344431,0.222434
83930,0.769381,0.102211
83940,0.507824,0.149450
83950,1.522761,0.227494
83960,0.950140,0.068403
83970,2.453342,0.175926
83980,0.568600,0.126374
83990,1.173807,0.676216
84000,1.305464,0.319140
84010,0.967892,0.234421
84020,0.648040,0.130476
84030,0.309174,0.041668
84040,0.609568,0.093956
84050,0.867711,0.155821
84060,0.443874,0.100029
84070,0.116528,0.113523
84080,0.285439,0.052235
84090,0.624556,0.111395
84100,0.477986,0.050342
84110,0.205662,0.058946
84120,0.337843,0.071643
84130,1.089783,0.769527
84140,0.282871,0.063852
84150,0.337884,0.052836
84160,1.187584,0.336982
84170,0.693445,0.149892
84180,0.353202,0.065098
84190,0.438597,0.097563
84200,0.289438,0.055811
84210,1.951926,0.144756
84220,1.129868,0.177805
84230,0.822274,0.121683
84240,0.896118,0.157810
84250,0.918130,0.131146
84260,1.036004,0.106266
84270,0.962306,0.087281
84280,0.977357,0.134956
84290,1.059555,0.125811
84300,0.871993,0.145914
84310,1.752032,0.514049
84320,1.757550,0.298870
84330,1.048029,0.178086
84340,1.327000,0.290908
84350,1.305496,0.257532
84360,0.701951,0.102661
84370,1.230363,0.208841
84380,0.939773,0.187981
84390,1.268721,0.179379
84400,1.307884,0.247450
84410,0.493561,0.047146
84420,0.510679,0.069068
84430,0.306697,0.070422
84440,0.867553,0.169701
84450,2.752920,0.329332
84460,1.138175,0.352066
84470,0.360059,0.055773
84480,1.194076,0.127396
84490,0.799318,0.090689
84500,0.433590,0.098365
84510,0.324492,0.067484
84520,0.455360,0.037697
84530,0.690509,0.201817
84540,0.529962,0.058622
84550,1.240229,0.361571
84560,0.841307,0.159070
84570,0.594084,0.125504
84580,0.269765,0.064543
84590,0.811973,0.194713
84600,1.087423,0.175197
84610,0.262542,0.050158
84620,0.562931,0.038104
84630,0.405593,0.256169
84640,0.237276,0.045520
84650,0.511676,0.070738
84660,0.277945,0.054305
84670,1.668804,0.273011
84680,1.736973,0.058341
84690,0.256970,0.050898
84700,0.536557,0.078692
84710,0.240828,0.051358
84720,1.579723,0.215657
84730,1.232026,0.382752
84740,0.832231,0.236244
84750,0.455743,0.083587
84760,0.793171,0.115064
84770,0.295484,0.104751
84780,0.429954,0.060574
84790,0.928399,0.477302
84800,0.699929,0.034307
84810,1.122201,0.101185
84820,0.972840,0.113338
84830,1.121145,0.607767
84840,1.243346,0.214294
84850,0.292335,0.055327
84860,0.925647,0.212938
84870,2.018954,0.635719
84880,0.898612,0.403153
84890,0.381908,0.056771
84900,0.544865,0.115074
84910,0.337950,0.081224
84920,1.582766,0.165809
84930,0.842299,0.076633
84940,0.850309,0.081021
84950,1.137487,0.127700
84960,1.855453,0.594744
84970,0.315246,0.051731
84980,0.624584,0.129457
84990,0.622836,0.091819
85000,0.303913,0.061109
85010,0.633085,0.125759
85020,0.322064,0.057125
85030,0.273893,0.056496
85040,0.197536,0.080980
85050,0.322437,0.066945
85060,0.302235,0.054868
85070,0.998168,0.085070
85080,1.372048,0.298752
85090,1.485465,0.192904
85100,0.327719,0.068457
85110,0.318857,0.055587
85120,0.276150,0.065080
85130,0.288788,0.062172
85140,2.910807,0.179429
85150,1.071707,0.141108
85160,1.628518,0.250548
85170,1.465699,0.053940
85180,1.158649,0.139408
85190,1.081509,0.052641
85200,0.797064,0.173720
85210,1.269633,0.591149
85220,0.389171,0.062047
85230,0.703605,0.163551
85240,1.132248,0.361123
85250,0.178841,0.090762
85260,0.236693,0.050139
85270,0.248262,0.068558
85280,1.256952,0.450140
85290,0.330613,0.060055
85300,0.772583,0.145443
85310,3.469835,0.392086
85320,1.017211,0.196148
85330,0.506080,0.088497
85340,0.893177,0.046210
85350,1.281011,0.188662
85360,0.689167,0.166954
85370,0.274700,0.062557
85380,3.219134,0.164513
85390,1.194757,0.309980
85400,1.477314,0.176359
85410,1.221505,0.174442
85420,0.845263,0.076783
85430,1.223121,0.232296
85440,1.054857,0.169317
85450,1.498864,0.205405
85460,1.566519,0.645998
85470,1.139567,0.137705
85480,1.300031,0.722987
85490,0.307539,0.055799
85500,0.905720,0.200357
85510,0.678283,0.050388
85520,0.493614,0.037919
85530,1.333966,0.685891
85540,0.832606,0.109501
85550,1.243780,0.386217
85560,0.893730,0.148617
85570,1.154648,0.150597
85580,0.850388,0.084682
85590,0.791682,0.069749
85600,0.362013,0.056215
85610,0.308088,0.055420
85620,0.404058,0.087217
85630,0.338555,0.064056
85640,0.632538,0.127568
85650,0.163008,0.089812
85660,0.649271,0.132017
85670,0.289808,0.064359
85680,1.322308,0.391859
85690,0.275017,0.061761
85700,0.343821,0.060088
85710,0.515159,0.058517
85720,1.410659,0.115030
85730,0.662058,0.116673
85740,0.502461,0.133124
85750,0.589300,0.129229
85760,0.266160,0.054102
85770,1.180269,0.323492
85780,1.124182,0.355642
85790,0.858471,0.065036
85800,1.252478,0.709612
85810,2.209648,0.241423
85820,1.008372,0.175324
85830,0.989462,0.139142
85840,1.268450,0.501729
85850,0.617950,0.072497
85860,0.842652,0.183189
85870,0.147853,0.107449
85880,3.459986,0.136047
85890,0.894126,0.079477
85900,0.636340,0.081060
85910,0.873549,0.043104
85920,0.963491,0.155295
85930,1.135323,0.397582
85940,1.002908,0.145729
85950,1.275141,0.631141
85960,2.137148,0.081375
85970,0.201575,0.079597
85980,0.546149,0.063833
85990,0.669258,0.307140
86000,2.563051,0.102047
86010,0.764534,0.146569
86020,1.166412,0.349140
86030,1.808778,0.127027
86040,0.408918,0.098613
86050,0.388377,0.103866
86060,1.082146,0.253600
86070,0.453825,0.051541
86080,1.192911,0.105803
86090,1.330139,0.708975
86100,1.185637,0.195424
86110,2.038013,0.313700
86120,2.071180,0.288993
86130,1.042687,0.057553
86140,0.438009,0.108530
86150,0.865696,0.078776
86160,3.725395,0.333872
86170,2.843560,0.801695
86180,0.251975,0.059009
86190,1.308435,0.426771
86200,1.216045,0.201295
86210,1.168638,0.088204
86220,1.205043,0.157135
86230,1.214094,0.184573
86240,1.256702,0.172865
86250,0.660740,0.091144
86260,2.189656,0.420268
86270,0.866663,0.094957
86280,1.164226,0.153197
86290,0.227287,0.032369
86300,0.259411,0.061649
86310,0.338322,0.046806
86320,0.741513,0.493384
86330,0.538065,0.052843
86340,1.481012,0.483898
86350,1.089918,0.096577
86360,0.280354,0.050519
86370,0.175101,0.069181
86380,0.309148,0.052219
86390,0.366594,0.062399
86400,0.546844,0.154360
86410,2.453889,0.345042
86420,0.753133,0.122283
86430,1.127920,0.129419
86440,1.294195,0.226134
86450,1.188939,0.544242
86460,1.362971,0.216865
86470,1.082087,0.228377
86480,1.330084,0.172154
86490,1.111056,0.131037
86500,2.625635,0.197030
86510,1.282518,0.204559
86520,1.580482,0.169649
86530,1.292252,0.695543
86540,0.653096,0.184914
86550,0.151902,0.080536
86560,0.260484,0.061829
86570,0.446615,0.071583
86580,1.550121,0.698425
86590,0.893575,0.378595
86600,1.558564,0.178276
86610,0.827040,0.060900
86620,0.297082,0.056906
86630,0.395478,0.048011
86640,1.122499,0.034550
86650,1.288238,0.427830
86660,1.258188,0.281406
86670,1.121757,0.137991
86680,1.175300,0.125207
86690,1.035135,0.118483
86700,1.257912,0.223531
86710,0.218150,0.105170
86720,1.009272,0.236796
86730,0.313820,0.063310
86740,0.284160,0.066619
86750,1.154654,0.240111
86760,1.148157,0.152993
86770,0.979142,0.100447
86780,1.188567,0.125442
86790,1.231097,0.045674
86800,1.357953,0.253533
86810,1.310878,0.547697
86820,0.869881,0.145246
86830,0.263478,0.061823
86840,0.148916,0.074747
86850,0.518326,0.121382
86860,0.614549,0.037980
86870,0.169261,0.062292
86880,0.280056,0.071563
86890,1.474811,0.215650
86900,0.350481,0.088656
86910,3.393063,0.385572
86920,0.285555,0.051080
86930,0.248326,0.059372
86940,0.500628,0.070820
86950,1.234945,0.513136
86960,0.308231,0.061909
86970,0.299100,0.062023
86980,1.238065,0.084536
86990,0.235807,0.061536
87000,0.417166,0.050908
87010,0.297986,0.069294
87020,0.975030,0.310691
87030,1.106169,0.130560
87040,1.238568,0.230312
87050,0.612996,0.091673
87060,1.456912,0.289980
87070,1.061683,0.192191
87080,1.111337,0.132731
87090,1.270071,0.646459
87100,0.804856,0.072122
87110,0.826051,0.120014
87120,1.635575,0.322775
87130,1.326837,0.157803
87140,0.860202,0.080821
87150,1.575874,0.181448
87160,1.348041,0.493300
87170,1.139769,0.123675
87180,0.906304,0.121697
87190,0.959407,0.129275
87200,0.862962,0.144201
87210,1.334265,1.076643
87220,2.795588,0.268476
87230,0.574449,0.113786
87240,1.177993,0.298389
87250,0.200455,0.051963
87260,1.003984,0.113512
87270,1.313195,0.712408
87280,3.076559,0.546549
87290,0.640140,0.050455
87300,1.306944,0.181841
87310,0.440783,0.130967
87320,1.182786,0.340273
87330,0.326517,0.087220
87340,0.203136,0.067231
87350,0.683465,0.148130
87360,0.722287,0.171073
87370,0.245073,0.051891
87380,3.579452,0.805669
87390,1.159113,0.175135
87400,0.239652,0.051511
87410,0.252963,0.062830
87420,0.518858,0.072112
87430,0.356403,0.095392
87440,0.358395,0.068600
87450,0.249808,0.053232
87460,1.364832,0.733771
87470,0.911292,0.108277
87480,0.906620,0.097194
87490,2.697791,0.087251
87500,1.263096,0.204589
87510,1.115226,0.091491
87520,0.596244,0.114662
87530,0.488198,0.092887
87540,0.766971,0.186798
87550,1.223273,0.140327
87560,1.198447,0.229916
87570,1.207542,0.099195
87580,1.477451,0.201807
87590,1.661707,0.282216
87600,1.064493,0.156818
87610,2.061772,0.191204
87620,0.183336,0.063091
87630,0.636436,0.160140
87640,0.243173,0.058376
87650,1.024394,0.364545
87660,0.294377,0.063724
87670,0.265805,0.054151
87680,0.233385,0.060630
87690,0.249486,0.053903
87700,0.443895,0.053767
87710,1.179364,0.178713
87720,2.078083,0.154961
87730,1.233334,0.107321
87740,1.689190,0.498357
87750,1.062480,0.111172
87760,1.118442,0.103658
87770,1.776889,0.327006
87780,0.177668,0.095896
87790,1.975896,0.173478
87800,0.630388,0.150191
87810,1.291130,0.539884
87820,1.823285,0.185772
87830,1.194309,0.061212
87840,2.075708,0.354939
87850,1.623611,0.164988
87860,4.532457,0.514938
87870,1.272259,0.096671
87880,1.061447,0.054516
87890,1.252470,0.334791
87900,2.632919,0.783273
87910,1.237363,0.096307
87920,1.319442,0.548812
87930,0.481802,0.057264
87940,0.260033,0.068792
87950,0.306671,0.036887
87960,1.632874,0.294447
87970,1.212991,0.093371
87980,1.496539,0.167649
87990,0.832597,0.087337
88000,0.345008,0.062183
88010,1.709943,0.172717
88020,0.278847,0.074045
88030,1.502760,0.252991
88040,1.104713,0.185086
88050,0.385680,0.077225
88060,0.194932,0.046163
88070,0.503631,0.101093
88080,0.353656,0.052700
88090,0.495210,0.093561
88100,0.954556,0.102234
88110,1.542093,0.196231
88120,1.211816,0.654827
88130,0.305837,0.034447
88140,1.233581,0.198795
88150,1.172894,0.048943
88160,0.761700,0.193423
88170,0.299720,0.073348
88180,0.318980,0.060337
88190,0.340516,0.058154
88200,0.374616,0.100603
88210,0.584094,0.137751
88220,2.229298,0.221946
88230,1.744146,0.798750
88240,1.475002,0.115112
88250,1.263022,0.217494
88260,1.603776,0.154691
88270,1.153847,0.218601
88280,1.640708,0.076671
88290,1.249924,0.110017
88300,1.132936,0.309831
88310,0.441699,0.099064
88320,0.285351,0.050174
88330,0.495293,0.135268
88340,0.829277,0.200140
88350,0.301352,0.065075
88360,1.402248,0.278380
88370,1.260560,0.346697
88380,1.477346,0.400013
88390,1.225650,0.511583
88400,0.682890,0.140797
88410,0.351355,0.048369
88420,0.155752,0.042766
88430,0.256556,0.061370
88440,1.227799,0.072880
88450,1.787781,0.211404
88460,0.343295,0.074789
88470,1.371605,0.383806
88480,1.350570,0.291823
88490,0.128250,0.048192
88500,1.817972,0.183909
88510,0.708132,0.140086
88520,0.230777,0.065811
88530,1.662299,0.128926
88540,0.689661,0.145577
88550,1.634806,0.091788
88560,1.070824,0.154354
88570,0.511914,0.108197
88580,1.247240,0.189670
88590,0.231627,0.057044
88600,0.277808,0.065475
88610,0.239858,0.083576
88620,0.148160,0.055616
88630,1.461310,0.658149
88640,1.789997,0.078504
88650,1.744906,0.338698
88660,1.747145,0.396452
88670,1.247360,0.493795
88680,1.398646,0.364750
88690,1.082569,0.123609
88700,1.641662,0.453358
88710,1.247135,0.294104
88720,1.903696,0.729237
88730,0.298101,0.060226
88740,1.358795,0.040626
88750,1.007427,0.083346
88760,0.468720,0.067371
88770,0.270013,0.056982
88780,1.109172,0.138091
88790,1.180176,0.110341
88800,1.144224,0.127179
88810,0.333732,0.085617
88820,1.443586,0.334380
88830,2.837779,0.607984
88840,1.292528,0.421046
88850,1.857414,0.150141
88860,0.820094,0.064657
88870,1.167171,0.078539
88880,1.280431,0.279675
88890,1.298128,0.572227
88900,1.511255,0.562870
88910,1.044344,0.105161
88920,0.754197,0.056711
88930,1.652704,0.408602
88940,0.862225,0.072759
88950,1.050464,0.146157
88960,1.062252,0.126483
88970,1.462999,0.476556
88980,1.082890,0.371967
88990,1.582792,0.186708
89000,1.077319,0.151339
89010,1.461279,0.269911
89020,0.175664,0.045155
89030,1.545982,1.784045
89040,1.124426,0.407351
89050,2.811440,0.328749
89060,0.251840,0.049462
89070,0.262882,0.047799
89080,0.816847,0.198481
89090,0.292739,0.050626
89100,0.356787,0.061763
89110,0.232961,0.044173
89120,0.827566,0.075142
89130,0.828921,0.250938
89140,1.337861,0.421689
89150,1.101728,0.140656
89160,1.308513,0.218408
89170,0.911047,0.092367
89180,1.282096,0.307980
89190,1.042100,0.078076
89200,0.462670,0.065894
89210,0.299526,0.042980
89220,0.276917,0.060212
89230,1.587269,0.213048
89240,1.113695,0.079771
89250,0.269103,0.056038
89260,0.408175,0.064275
89270,0.336670,0.066012
89280,0.401696,0.077884
89290,0.393115,0.055372
89300,1.368241,0.332444
89310,0.601006,0.179836
89320,3.365299,0.113123
89330,0.528524,0.167547
89340,0.252764,0.043149
89350,0.268195,0.048395
89360,0.661915,0.188855
89370,0.204508,0.061036
89380,0.600610,0.130267
89390,0.393608,0.092163
89400,0.405320,0.090935
89410,0.887434,0.162298
89420,0.268439,0.050980
89430,1.070006,0.438518
